search_family,platform_family,vendor,display_name,official_website_url,search_url_template,runtime_preference,blocking_risk,verification_level
path_or_query_search,custom,RetroBright LED,RetroBright LED,https://www.holley.com/brands/holley_retrobright/,https://www.holley.com/search/?q={sku},http_first_with_browser_fallback,low,verified
path_or_query_search,custom,Sinister Diesel,Sinister Diesel,https://sinisterdiesel.com/,https://sinisterdiesel.com/shop?Search={sku},http_first_with_browser_fallback,low,verified
path_or_query_search,custom,SunCoast Performance,SunCoast Performance,https://suncoastdiesel.com/,https://suncoastdiesel.com/search-diesel.html?orientation=vertical&q={sku},browser_first,low,verified
path_or_query_search,custom,Superchips,Superchips,https://superchips.com/,https://www.holley.com/search/?q={sku},http_first_with_browser_fallback,low,verified
product_search_search_prod,custom,Nitrous Express,Nitrous Express,https://www.nitrousexpress.com/,https://www.nitrousexpress.com/search.asp?search_prod={sku},http_first_with_browser_fallback,low,verified
product_search_search_prod,custom,Snow Performance,Snow Performance,https://www.snowperformance.net/,https://www.nitrousexpress.com/search.asp?search_prod={sku},http_first_with_browser_fallback,low,verified
searchasp_keyword,3dcart_like,Expedition One,Expedition One,https://www.expeditiononestore.com/,https://www.expeditiononestore.com/search.asp?keyword={sku},http_first_with_browser_fallback,low,verified
searchasp_keyword,3dcart_like,PMF Suspension,PMF Suspension,https://www.pmfsuspension.com/,https://www.pmfsuspension.com/search.asp?keyword={sku},http_first_with_browser_fallback,medium,verified
shopify_product_search,shopify,ADDICTIVE DESERT DESIGNS,ADDICTIVE DESERT DESIGNS,https://www.addictivedesertdesigns.com/,https://www.addictivedesertdesigns.com/search?type=product&options[prefix]=last&q={sku},http_first,low,verified
shopify_product_search,shopify,Alpharex,Alpharex Performance Lighting,https://alpharexusa.com/,https://alpharexusa.com/search?type=product&options%5Bunavailable_products%5D=last&options%5Bprefix%5D=last&q={sku},browser_first,high,verified
shopify_product_search,custom,Dynomite Diesel,Dynomite Diesel,https://dynomitediesel.com/,https://dynomitediesel.com/search?type=product&q={sku},http_first_with_browser_fallback,low,detected
shopify_product_search,custom,Empire Performance Engineering,Empire Performance Engineering,https://empireperformance.com.au/,https://empireperformance.com.au/search?type=product&q={sku},http_first_with_browser_fallback,low,verified
shopify_product_search,shopify,Industrial Injection,Industrial Injection,https://industrialinjection.com/,https://industrialinjection.com/search?type=product%2Carticle%2Cpage%2Ccollection&options[prefix]=last&q={sku},http_first,low,verified
shopify_product_search,shopify,PPE (Pacific Performance Eng.),PPE (Pacific Performance Eng.),https://ppepower.com/,https://ppepower.com/search?type=product%2Cpage%2Carticle%2Ccollection&options%5Bunavailable_products%5D=show&options%5Bprefix%5D=last&q={sku},http_first,low,verified
shopify_product_search,custom,SSBC-USA,SSBC-USA,https://ssbc-usa.com/,https://ssbc-usa.com/search?type=product&q={sku},http_first_with_browser_fallback,low,verified
shopify_product_search,custom,Turbo Time USA,Turbo Time USA,https://turbotimeusa.com/,https://turbotimeusa.com/search?type=product%2Carticle%2Cpage&q={sku},http_first_with_browser_fallback,low,verified
substring_search,custom,Borgeson,Borgeson,https://www.borgeson.com/,https://www.borgeson.com/?target=search&mode=search&substring={sku}&including=all,http_first_with_browser_fallback,low,verified
substring_search,custom,Fumoto Engineering,Fumoto Engineering,https://www.fumotousa.com/,https://www.fumotousa.com/?target=search&mode=search&substring={sku}&including=all,http_first_with_browser_fallback,low,verified
substring_search,custom,Synergy Manufacturing,Synergy Manufacturing,https://www.synergymfg.com/,https://www.synergymfg.com/?target=search&mode=search&substring={sku},http_first_with_browser_fallback,low,verified
wordpress_s_query,wordpress_like,4x4 Posi-Lok,4x4 Posi-Lok,https://4x4posi-lok.com/,https://4x4posi-lok.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,AirDog | PureFlow Technologies,AirDog | PureFlow Technologies,https://airdogdiesel.com/,https://airdogdiesel.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Alliant Power,Alliant Power,https://alliantpower.com/,https://alliantpower.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,AMP Research,AMP Research,https://ampresearchco.com/about-us/,https://ampresearchco.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Apex Designs,Apex Designs,https://apexdesignsllc.com/,https://apexdesignsllc.com/?s={sku},http_first,low,probed
wordpress_s_query,wordpress_like,AutoEnginuity,AutoEnginuity,https://www.autoenginuity.com/,https://www.autoenginuity.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Baja Designs Offroad LED Lights,Baja Designs Offroad LED Lights,https://www.bajadesigns.com/,https://www.bajadesigns.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Black Mamba Gloves,Black Mamba Gloves,https://www.blackmambagloves.com/,https://www.blackmambagloves.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Bubba Rope,Bubba Rope,https://www.bubbarope.com/,https://www.bubbarope.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Bully Dog,Bully Dog,https://bullydog.com/,https://bullydog.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Bully Dog Big Rig,Bully Dog Big Rig,https://bullydogbigrig.com/products.php,https://bullydog.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Carli Suspension,Carli Suspension,https://www.carlisuspension.com/,https://www.carlisuspension.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Cataclean,Cataclean,https://cataclean.com/,https://cataclean.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Clampco,Clampco,https://www.clampco.com/about/,https://clampco.com/?s={sku},http_first,low,probed
wordpress_s_query,wordpress_like,CNC Fabrication,CNC Fabrication,https://cncfabrication.com/,https://cncfabrication.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,CSF Radiators,CSF Radiators,https://csfradiators.com/,https://csfradiators.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Custom Battery Cables,Custom Battery Cables,https://custombatterycables.com/,https://custombatterycables.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Dayco,Dayco,https://www.dayco.com/,https://www.dayco.com/na-en/?s={sku},http_first_with_browser_fallback,medium,verified
wordpress_s_query,wordpress_like,"Deaver Spring, Inc.","Deaver Spring, Inc.",https://deaverspring.com/,https://deaverspring.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Dethloff,Dethloff Mfg,https://dethloffmfg.com/,https://dethloffmfg.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,DiabloSport,DiabloSport,https://diablosportco.com/,https://diablosportco.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Diamond Eye Performance,Diamond Eye Performance,https://www.diamondeyeperformance.com/,https://www.diamondeyeperformance.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Dually Design Co.,Dually Design Co.,https://ddcwheels.com/brand/dually-design-co/,https://ddcwheels.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,EBC Brakes,EBC Brakes,https://www.ebcbrakes.com/,https://www.ebcbrakes.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,EMP Shield,EMP Shield,https://www.empshield.com/,https://www.empshield.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Flowmaster,Flowmaster,https://the-flowmaster.com/,https://the-flowmaster.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Fluidampr,Fluidampr,https://fluidampr.com/,https://fluidampr.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Frantz Oil Filters,Frantz Oil Filters,https://www.frantzfilters.com/,https://www.frantzfilters.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Fuel Bomb,Fuel Bomb,https://fuelbomb.com/,https://fuelbomb.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Garrett,Garrett,https://garrett.com/,https://garrett.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Hamilton Cams,Hamilton Cams,https://hamiltoncams.com/,https://hamiltoncams.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Heatshield Products,Heatshield Products,https://heatshieldproducts.com/,https://heatshieldproducts.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Hellwig Products,Hellwig Products,https://www.hellwigproducts.com/,https://www.hellwigproducts.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Highway Products,Highway Products,https://highwayproducts.com/,https://highwayproducts.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Holset Turbochargers,Holset Turbochargers,https://turbochargersbyholset.com/,https://turbochargersbyholset.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Hot Shot's Secret High Performance Additives,Hot Shot's Secret High Performance Additives,https://www.hotshotsecret.com/,https://www.hotshotsecret.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Irate Diesel Performance,Irate Diesel Performance,https://www.iratediesel.com/about-us/,https://www.iratediesel.com/?s={sku},browser_first,high,verified
wordpress_s_query,wordpress_like,Kelderman,Kelderman,https://kelderman.com/,https://kelderman.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,LRB Speed,LRB Speed,https://lrbspeed.com/,https://lrbspeed.com/?s={sku}&post_type=product,http_first,low,verified
wordpress_s_query,wordpress_like,Mag-Hytec,Mag-Hytec,https://mag-hytec.com/,https://mag-hytec.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Manton Pushrods,Manton Pushrods,https://mantonpushrods.com/,https://mantonpushrods.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,MaxTrac Suspension,MaxTrac Suspension,https://maxtracsuspension.com/,https://maxtracsuspension.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,McGaughy's Suspension Parts,McGaughy's Suspension Parts,https://mcgaughys.com/products-home-page/,https://mcgaughys.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Mean Green,Mean Green,https://mean-green-cleaner.com/,https://mean-green-cleaner.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Mevotech,Mevotech,https://www.mevotech.com/,https://www.mevotech.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,MOOG,MOOG,https://www.moog.com/,https://moog.com/?s={sku},http_first,low,probed
wordpress_s_query,wordpress_like,N-FAB,N-FAB,https://nfabco.com/,https://nfabco.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Power Products Unlimited,Power Products Unlimited,https://powerproductsunlimited.com/,https://powerproductsunlimited.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Power Stroke Products,Power Stroke Products,https://powerstrokeproducts.com/,https://powerstrokeproducts.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,PowerStop,PowerStop,https://www.powerstop.com/about-us/,https://www.powerstop.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,PurePower,PurePower,http://www.purepoweraps.com/,https://purepowertechnologies.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Putco Truck Accessories,Putco Truck Accessories,https://www.putco.com/,https://www.putco.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Rev-X Oil & Fuel Additive,Rev-X Oil & Fuel Additive,https://revxoil.com/,https://revxoil.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,RevMax Converters,RevMax Converters,https://www.revmaxconverters.com/,https://revmaxconverters.com/?s={sku},http_first,low,probed
wordpress_s_query,wordpress_like,Rock Slide Engineering,Rock Slide Engineering,https://rockslideengineering.com/,https://rockslideengineering.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Rock Tamers Mud Flaps,Rock Tamers Mud Flaps,https://rocktamers.com/,https://rocktamers.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,S&S Diesel Motorsport,S&S Diesel Motorsport,https://ssdiesel.com/,https://ssdiesel.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,SCT,SCT,https://sctflash.com/,https://sctflash.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Skyjacker Suspension,Skyjacker Suspension,https://skyjacker.com/,https://skyjacker.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,sPOD,sPOD Switch Pods,https://www.4x4spod.com/,https://4x4spod.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Sprint Booster,Sprint Booster,https://www.sprintboosterusa.com/,https://www.sprintboosterusa.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,SpynTec Industries,SpynTec Industries,https://spyntec.com/,https://spyntec.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,SuperSprings,SuperSprings,https://superspringsinternational.com/,https://superspringsinternational.com/?s={sku}&id=5023383376,http_first,low,verified
wordpress_s_query,wordpress_like,Switch-Pros,Switch-Pros,https://www.switchpros.com/,https://www.switchpros.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Trigger Wireless Accessory Controller,Trigger Wireless Accessory Controller,https://triggercontroller.com/,https://triggercontroller.com/?s={sku},http_first,low,verified
wordpress_s_query,wordpress_like,Tuffy Security,Tuffy Security,https://tuffyproducts.com/,https://tuffyproducts.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Turbosmart,Turbosmart,https://www.turbosmart.com/,https://www.turbosmart.com/?s={sku},http_first,low,detected
wordpress_s_query,wordpress_like,Valair Clutch,Valair Clutch,https://valairinc.com/,https://valairinc.com/?s={sku},http_first,low,probed
wordpress_s_query,wordpress_like,Weigh Safe,Weigh Safe,https://www.weigh-safe.com/,https://www.weigh-safe.com/?s={sku},http_first,low,detected
wordpress_search_path,wordpress_like,AEM,AEM,https://www.aemintakes.com/,https://www.aemintakes.com/search/{sku},http_first,low,review
wordpress_search_path,wordpress_like,Airaid,Airaid,https://www.airaid.com/,https://www.airaid.com/search/{sku},http_first_with_browser_fallback,medium,verified
wordpress_search_path,wordpress_like,K&N Filters,K&N Filters,https://www.knfilters.com/,https://www.knfilters.com/search/{sku},http_first_with_browser_fallback,medium,verified
